CUERPO;PROVINCIA;LOCALIDAD;CENTRO;PUESTO;PLAZAS
MAESTROS;CÓRDOBA;CÓRDOBA;14001530-C.E.I.P. ANDALUCÍA;00597034-EDUCACIÓN FÍSICA;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001530-C.E.I.P. ANDALUCÍA;00597035-MÚSICA;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001530-C.E.I.P. ANDALUCÍA;00597036-PEDAGOGÍA TERAPÉUTICA;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001530-C.E.I.P. ANDALUCÍA;00597038-EDUCACIÓN PRIMARIA;4
MAESTROS;CÓRDOBA;CÓRDOBA;14001554-C.E.I.P. JERÓNIMO LUIS CABRERA;00597APO-APOYO COMPENSACION;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001554-C.E.I.P. JERÓNIMO LUIS CABRERA;00597031-EDUCACIÓN INFANTIL;3
MAESTROS;CÓRDOBA;CÓRDOBA;14001554-C.E.I.P. JERÓNIMO LUIS CABRERA;00597032-LENGUA EXTRANJERA-INGLÉS;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001554-C.E.I.P. JERÓNIMO LUIS CABRERA;00597034-EDUCACIÓN FÍSICA;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001554-C.E.I.P. JERÓNIMO LUIS CABRERA;00597035-MÚSICA;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001554-C.E.I.P. JERÓNIMO LUIS CABRERA;00597036-PEDAGOGÍA TERAPÉUTICA;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001554-C.E.I.P. JERÓNIMO LUIS CABRERA;00597037-AUDICIÓN Y LENGUAJE;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001554-C.E.I.P. JERÓNIMO LUIS CABRERA;00597038-EDUCACIÓN PRIMARIA;4
MAESTROS;CÓRDOBA;CÓRDOBA;14001566-C.E.I.P. LÓPEZ DIÉGUEZ;00597031-EDUCACIÓN INFANTIL;3
MAESTROS;CÓRDOBA;CÓRDOBA;14001566-C.E.I.P. LÓPEZ DIÉGUEZ;00597032-LENGUA EXTRANJERA-INGLÉS;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001566-C.E.I.P. LÓPEZ DIÉGUEZ;00597034-EDUCACIÓN FÍSICA;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001566-C.E.I.P. LÓPEZ DIÉGUEZ;00597036-PEDAGOGÍA TERAPÉUTICA;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001566-C.E.I.P. LÓPEZ DIÉGUEZ;00597038-EDUCACIÓN PRIMARIA;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001566-C.E.I.P. LÓPEZ DIÉGUEZ;11597035-MÚSICA (PRIMARIA) - BILINGÜE INGLÉS;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001566-C.E.I.P. LÓPEZ DIÉGUEZ;11597038-EDUCACIÓN PRIMARIA - BILINGÜE INGLÉS;2
MAESTROS;CÓRDOBA;CÓRDOBA;14001578-C.E.I.P. OBISPO OSIO;00597APO-APOYO COMPENSACION;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001578-C.E.I.P. OBISPO OSIO;00597031-EDUCACIÓN INFANTIL;2
MAESTROS;CÓRDOBA;CÓRDOBA;14001578-C.E.I.P. OBISPO OSIO;00597032-LENGUA EXTRANJERA-INGLÉS;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001578-C.E.I.P. OBISPO OSIO;00597034-EDUCACIÓN FÍSICA;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001578-C.E.I.P. OBISPO OSIO;00597035-MÚSICA;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001578-C.E.I.P. OBISPO OSIO;00597036-PEDAGOGÍA TERAPÉUTICA;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001578-C.E.I.P. OBISPO OSIO;00597037-AUDICIÓN Y LENGUAJE;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001578-C.E.I.P. OBISPO OSIO;00597038-EDUCACIÓN PRIMARIA;4
MAESTROS;CÓRDOBA;CÓRDOBA;14001591-C.E.I.P. SAN JUAN DE LA CRUZ;00597031-EDUCACIÓN INFANTIL;3
MAESTROS;CÓRDOBA;CÓRDOBA;14001591-C.E.I.P. SAN JUAN DE LA CRUZ;00597032-LENGUA EXTRANJERA-INGLÉS;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001591-C.E.I.P. SAN JUAN DE LA CRUZ;00597033-LENGUA EXTRANJERA-FRANCÉS;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001591-C.E.I.P. SAN JUAN DE LA CRUZ;00597034-EDUCACIÓN FÍSICA;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001591-C.E.I.P. SAN JUAN DE LA CRUZ;00597035-MÚSICA;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001591-C.E.I.P. SAN JUAN DE LA CRUZ;00597036-PEDAGOGÍA TERAPÉUTICA;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001591-C.E.I.P. SAN JUAN DE LA CRUZ;00597037-AUDICIÓN Y LENGUAJE;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001591-C.E.I.P. SAN JUAN DE LA CRUZ;00597038-EDUCACIÓN PRIMARIA;4
MAESTROS;CÓRDOBA;CÓRDOBA;14001608-C.E.I.P. CONDESA DE LAS QUEMADAS;00597031-EDUCACIÓN INFANTIL;5
MAESTROS;CÓRDOBA;CÓRDOBA;14001608-C.E.I.P. CONDESA DE LAS QUEMADAS;00597032-LENGUA EXTRANJERA-INGLÉS;2
MAESTROS;CÓRDOBA;CÓRDOBA;14001608-C.E.I.P. CONDESA DE LAS QUEMADAS;00597033-LENGUA EXTRANJERA-FRANCÉS;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001608-C.E.I.P. CONDESA DE LAS QUEMADAS;00597034-EDUCACIÓN FÍSICA;2
MAESTROS;CÓRDOBA;CÓRDOBA;14001608-C.E.I.P. CONDESA DE LAS QUEMADAS;00597035-MÚSICA;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001608-C.E.I.P. CONDESA DE LAS QUEMADAS;00597036-PEDAGOGÍA TERAPÉUTICA;2
MAESTROS;CÓRDOBA;CÓRDOBA;14001608-C.E.I.P. CONDESA DE LAS QUEMADAS;00597037-AUDICIÓN Y LENGUAJE;2
MAESTROS;CÓRDOBA;CÓRDOBA;14001608-C.E.I.P. CONDESA DE LAS QUEMADAS;00597038-EDUCACIÓN PRIMARIA;7
MAESTROS;CÓRDOBA;CÓRDOBA;14001621-C.E.I.P. TIRSO DE MOLINA;00597031-EDUCACIÓN INFANTIL;3
MAESTROS;CÓRDOBA;CÓRDOBA;14001621-C.E.I.P. TIRSO DE MOLINA;00597032-LENGUA EXTRANJERA-INGLÉS;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001621-C.E.I.P. TIRSO DE MOLINA;00597033-LENGUA EXTRANJERA-FRANCÉS;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001621-C.E.I.P. TIRSO DE MOLINA;00597034-EDUCACIÓN FÍSICA;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001621-C.E.I.P. TIRSO DE MOLINA;00597035-MÚSICA;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001621-C.E.I.P. TIRSO DE MOLINA;00597036-PEDAGOGÍA TERAPÉUTICA;2
MAESTROS;CÓRDOBA;CÓRDOBA;14001621-C.E.I.P. TIRSO DE MOLINA;00597037-AUDICIÓN Y LENGUAJE;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001621-C.E.I.P. TIRSO DE MOLINA;00597038-EDUCACIÓN PRIMARIA;2
MAESTROS;CÓRDOBA;CÓRDOBA;14001621-C.E.I.P. TIRSO DE MOLINA;11597038-EDUCACIÓN PRIMARIA - BILINGÜE INGLÉS;2
MAESTROS;CÓRDOBA;CÓRDOBA;14001645-C.E.I.P. ALCALDE JIMÉNEZ RUIZ;00597031-EDUCACIÓN INFANTIL;3
MAESTROS;CÓRDOBA;CÓRDOBA;14001645-C.E.I.P. ALCALDE JIMÉNEZ RUIZ;00597032-LENGUA EXTRANJERA-INGLÉS;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001645-C.E.I.P. ALCALDE JIMÉNEZ RUIZ;00597034-EDUCACIÓN FÍSICA;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001645-C.E.I.P. ALCALDE JIMÉNEZ RUIZ;00597036-PEDAGOGÍA TERAPÉUTICA;2
MAESTROS;CÓRDOBA;CÓRDOBA;14001645-C.E.I.P. ALCALDE JIMÉNEZ RUIZ;00597038-EDUCACIÓN PRIMARIA;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001645-C.E.I.P. ALCALDE JIMÉNEZ RUIZ;11597035-MÚSICA (PRIMARIA) - BILINGÜE INGLÉS;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001645-C.E.I.P. ALCALDE JIMÉNEZ RUIZ;11597038-EDUCACIÓN PRIMARIA - BILINGÜE INGLÉS;2
MAESTROS;CÓRDOBA;CÓRDOBA;14001657-C.E.I.P. SALVADOR VINUESA;00597031-EDUCACIÓN INFANTIL;10
MAESTROS;CÓRDOBA;CÓRDOBA;14001657-C.E.I.P. SALVADOR VINUESA;00597032-LENGUA EXTRANJERA-INGLÉS;3
MAESTROS;CÓRDOBA;CÓRDOBA;14001657-C.E.I.P. SALVADOR VINUESA;00597033-LENGUA EXTRANJERA-FRANCÉS;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001657-C.E.I.P. SALVADOR VINUESA;00597036-PEDAGOGÍA TERAPÉUTICA;2
MAESTROS;CÓRDOBA;CÓRDOBA;14001657-C.E.I.P. SALVADOR VINUESA;00597037-AUDICIÓN Y LENGUAJE;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001657-C.E.I.P. SALVADOR VINUESA;00597038-EDUCACIÓN PRIMARIA;7
MAESTROS;CÓRDOBA;CÓRDOBA;14001657-C.E.I.P. SALVADOR VINUESA;11597034-EDUC. FISICA (PRIMARIA)- BILINGÜE INGLÉS;3
MAESTROS;CÓRDOBA;CÓRDOBA;14001657-C.E.I.P. SALVADOR VINUESA;11597035-MÚSICA (PRIMARIA) - BILINGÜE INGLÉS;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001657-C.E.I.P. SALVADOR VINUESA;11597038-EDUCACIÓN PRIMARIA - BILINGÜE INGLÉS;6
MAESTROS;CÓRDOBA;CÓRDOBA;14001669-C.E.I.P. SANTUARIO;00597031-EDUCACIÓN INFANTIL;5
MAESTROS;CÓRDOBA;CÓRDOBA;14001669-C.E.I.P. SANTUARIO;00597032-LENGUA EXTRANJERA-INGLÉS;2
MAESTROS;CÓRDOBA;CÓRDOBA;14001669-C.E.I.P. SANTUARIO;00597033-LENGUA EXTRANJERA-FRANCÉS;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001669-C.E.I.P. SANTUARIO;00597034-EDUCACIÓN FÍSICA;2
MAESTROS;CÓRDOBA;CÓRDOBA;14001669-C.E.I.P. SANTUARIO;00597035-MÚSICA;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001669-C.E.I.P. SANTUARIO;00597036-PEDAGOGÍA TERAPÉUTICA;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001669-C.E.I.P. SANTUARIO;00597037-AUDICIÓN Y LENGUAJE;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001669-C.E.I.P. SANTUARIO;00597038-EDUCACIÓN PRIMARIA;8
MAESTROS;CÓRDOBA;CÓRDOBA;14001670-C.E.I.P. ALJOXANI;00597031-EDUCACIÓN INFANTIL;3
MAESTROS;CÓRDOBA;CÓRDOBA;14001670-C.E.I.P. ALJOXANI;00597032-LENGUA EXTRANJERA-INGLÉS;2
MAESTROS;CÓRDOBA;CÓRDOBA;14001670-C.E.I.P. ALJOXANI;00597034-EDUCACIÓN FÍSICA;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001670-C.E.I.P. ALJOXANI;00597035-MÚSICA;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001670-C.E.I.P. ALJOXANI;00597036-PEDAGOGÍA TERAPÉUTICA;2
MAESTROS;CÓRDOBA;CÓRDOBA;14001670-C.E.I.P. ALJOXANI;00597037-AUDICIÓN Y LENGUAJE;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001670-C.E.I.P. ALJOXANI;00597038-EDUCACIÓN PRIMARIA;4
MAESTROS;CÓRDOBA;CÓRDOBA;14001682-C.E.I.P. JUAN DE MENA;00597031-EDUCACIÓN INFANTIL;3
MAESTROS;CÓRDOBA;CÓRDOBA;14001682-C.E.I.P. JUAN DE MENA;00597032-LENGUA EXTRANJERA-INGLÉS;2
MAESTROS;CÓRDOBA;CÓRDOBA;14001682-C.E.I.P. JUAN DE MENA;00597033-LENGUA EXTRANJERA-FRANCÉS;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001682-C.E.I.P. JUAN DE MENA;00597036-PEDAGOGÍA TERAPÉUTICA;2
MAESTROS;CÓRDOBA;CÓRDOBA;14001682-C.E.I.P. JUAN DE MENA;00597037-AUDICIÓN Y LENGUAJE;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001682-C.E.I.P. JUAN DE MENA;00597038-EDUCACIÓN PRIMARIA;8
MAESTROS;CÓRDOBA;CÓRDOBA;14001682-C.E.I.P. JUAN DE MENA;11597034-EDUC. FISICA (PRIMARIA)- BILINGÜE INGLÉS;3
MAESTROS;CÓRDOBA;CÓRDOBA;14001682-C.E.I.P. JUAN DE MENA;11597035-MÚSICA (PRIMARIA) - BILINGÜE INGLÉS;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001682-C.E.I.P. JUAN DE MENA;11597038-EDUCACIÓN PRIMARIA - BILINGÜE INGLÉS;6
MAESTROS;CÓRDOBA;CÓRDOBA;14001694-C.E.I.P. ALGAFEQUI;00597031-EDUCACIÓN INFANTIL;3
MAESTROS;CÓRDOBA;CÓRDOBA;14001694-C.E.I.P. ALGAFEQUI;00597032-LENGUA EXTRANJERA-INGLÉS;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001694-C.E.I.P. ALGAFEQUI;00597034-EDUCACIÓN FÍSICA;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001694-C.E.I.P. ALGAFEQUI;00597035-MÚSICA;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001694-C.E.I.P. ALGAFEQUI;00597036-PEDAGOGÍA TERAPÉUTICA;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001694-C.E.I.P. ALGAFEQUI;00597038-EDUCACIÓN PRIMARIA;3
MAESTROS;CÓRDOBA;CÓRDOBA;14001712-C.E.I.P. ALBOLAFIA;00597APO-APOYO COMPENSACION;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001712-C.E.I.P. ALBOLAFIA;00597031-EDUCACIÓN INFANTIL;2
MAESTROS;CÓRDOBA;CÓRDOBA;14001712-C.E.I.P. ALBOLAFIA;00597032-LENGUA EXTRANJERA-INGLÉS;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001712-C.E.I.P. ALBOLAFIA;00597034-EDUCACIÓN FÍSICA;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001712-C.E.I.P. ALBOLAFIA;00597035-MÚSICA;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001712-C.E.I.P. ALBOLAFIA;00597036-PEDAGOGÍA TERAPÉUTICA;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001712-C.E.I.P. ALBOLAFIA;00597037-AUDICIÓN Y LENGUAJE;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001712-C.E.I.P. ALBOLAFIA;00597038-EDUCACIÓN PRIMARIA;5
MAESTROS;CÓRDOBA;CÓRDOBA;14001724-C.E.I.P. AL-ÁNDALUS;00597031-EDUCACIÓN INFANTIL;7
MAESTROS;CÓRDOBA;CÓRDOBA;14001724-C.E.I.P. AL-ÁNDALUS;00597032-LENGUA EXTRANJERA-INGLÉS;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001724-C.E.I.P. AL-ÁNDALUS;00597035-MÚSICA;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001724-C.E.I.P. AL-ÁNDALUS;00597036-PEDAGOGÍA TERAPÉUTICA;3
MAESTROS;CÓRDOBA;CÓRDOBA;14001724-C.E.I.P. AL-ÁNDALUS;00597037-AUDICIÓN Y LENGUAJE;2
MAESTROS;CÓRDOBA;CÓRDOBA;14001724-C.E.I.P. AL-ÁNDALUS;00597038-EDUCACIÓN PRIMARIA;6
MAESTROS;CÓRDOBA;CÓRDOBA;14001724-C.E.I.P. AL-ÁNDALUS;00597039-LENGUA EXTRANJERA-ALEMÁN;2
MAESTROS;CÓRDOBA;CÓRDOBA;14001724-C.E.I.P. AL-ÁNDALUS;11597038-EDUCACIÓN PRIMARIA - BILINGÜE INGLÉS;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001724-C.E.I.P. AL-ÁNDALUS;12597031-EDUCACIÓN INFANTIL - BILINGÜE ALEMÁN;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001724-C.E.I.P. AL-ÁNDALUS;12597034-EDUC. FÍSICA (PRIMARIA)-BILINGÜE ALEMÁN;3
MAESTROS;CÓRDOBA;CÓRDOBA;14001724-C.E.I.P. AL-ÁNDALUS;12597038-EDUCACIÓN PRIMARIA - BILINGÜE ALEMÁN;6
MAESTROS;CÓRDOBA;CÓRDOBA;14001736-C.E.I.P. JOSÉ DE LA TORRE Y DEL CERRO;00597031-EDUCACIÓN INFANTIL;2
MAESTROS;CÓRDOBA;CÓRDOBA;14001736-C.E.I.P. JOSÉ DE LA TORRE Y DEL CERRO;00597032-LENGUA EXTRANJERA-INGLÉS;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001736-C.E.I.P. JOSÉ DE LA TORRE Y DEL CERRO;00597034-EDUCACIÓN FÍSICA;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001736-C.E.I.P. JOSÉ DE LA TORRE Y DEL CERRO;00597035-MÚSICA;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001736-C.E.I.P. JOSÉ DE LA TORRE Y DEL CERRO;00597036-PEDAGOGÍA TERAPÉUTICA;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001736-C.E.I.P. JOSÉ DE LA TORRE Y DEL CERRO;00597037-AUDICIÓN Y LENGUAJE;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001736-C.E.I.P. JOSÉ DE LA TORRE Y DEL CERRO;00597038-EDUCACIÓN PRIMARIA;4
MAESTROS;CÓRDOBA;CÓRDOBA;14001748-C.E.I.P. ALCALDE PEDRO BARBUDO;00597031-EDUCACIÓN INFANTIL;3
MAESTROS;CÓRDOBA;CÓRDOBA;14001748-C.E.I.P. ALCALDE PEDRO BARBUDO;00597032-LENGUA EXTRANJERA-INGLÉS;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001748-C.E.I.P. ALCALDE PEDRO BARBUDO;00597033-LENGUA EXTRANJERA-FRANCÉS;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001748-C.E.I.P. ALCALDE PEDRO BARBUDO;00597034-EDUCACIÓN FÍSICA;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001748-C.E.I.P. ALCALDE PEDRO BARBUDO;00597035-MÚSICA;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001748-C.E.I.P. ALCALDE PEDRO BARBUDO;00597036-PEDAGOGÍA TERAPÉUTICA;2
MAESTROS;CÓRDOBA;CÓRDOBA;14001748-C.E.I.P. ALCALDE PEDRO BARBUDO;00597037-AUDICIÓN Y LENGUAJE;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001748-C.E.I.P. ALCALDE PEDRO BARBUDO;00597038-EDUCACIÓN PRIMARIA;3
MAESTROS;CÓRDOBA;CÓRDOBA;14001748-C.E.I.P. ALCALDE PEDRO BARBUDO;11597038-EDUCACIÓN PRIMARIA - BILINGÜE INGLÉS;2
MAESTROS;CÓRDOBA;CÓRDOBA;14001751-C.E.I.P. ALFONSO CHURRUCA;00597031-EDUCACIÓN INFANTIL;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001751-C.E.I.P. ALFONSO CHURRUCA;00597032-LENGUA EXTRANJERA-INGLÉS;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001751-C.E.I.P. ALFONSO CHURRUCA;00597034-EDUCACIÓN FÍSICA;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001751-C.E.I.P. ALFONSO CHURRUCA;00597035-MÚSICA;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001751-C.E.I.P. ALFONSO CHURRUCA;00597036-PEDAGOGÍA TERAPÉUTICA;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001751-C.E.I.P. ALFONSO CHURRUCA;00597038-EDUCACIÓN PRIMARIA;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001761-C.E.I.P. NTRA. SRA. DE LINARES;00597031-EDUCACIÓN INFANTIL;3
MAESTROS;CÓRDOBA;CÓRDOBA;14001761-C.E.I.P. NTRA. SRA. DE LINARES;00597032-LENGUA EXTRANJERA-INGLÉS;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001761-C.E.I.P. NTRA. SRA. DE LINARES;00597033-LENGUA EXTRANJERA-FRANCÉS;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001761-C.E.I.P. NTRA. SRA. DE LINARES;00597034-EDUCACIÓN FÍSICA;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001761-C.E.I.P. NTRA. SRA. DE LINARES;00597035-MÚSICA;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001761-C.E.I.P. NTRA. SRA. DE LINARES;00597036-PEDAGOGÍA TERAPÉUTICA;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001761-C.E.I.P. NTRA. SRA. DE LINARES;00597038-EDUCACIÓN PRIMARIA;3
MAESTROS;CÓRDOBA;CÓRDOBA;14001773-C.E.I.P. CRONISTA REY DÍAZ;00597031-EDUCACIÓN INFANTIL;3
MAESTROS;CÓRDOBA;CÓRDOBA;14001773-C.E.I.P. CRONISTA REY DÍAZ;00597032-LENGUA EXTRANJERA-INGLÉS;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001773-C.E.I.P. CRONISTA REY DÍAZ;00597033-LENGUA EXTRANJERA-FRANCÉS;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001773-C.E.I.P. CRONISTA REY DÍAZ;00597034-EDUCACIÓN FÍSICA;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001773-C.E.I.P. CRONISTA REY DÍAZ;00597035-MÚSICA;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001773-C.E.I.P. CRONISTA REY DÍAZ;00597036-PEDAGOGÍA TERAPÉUTICA;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001773-C.E.I.P. CRONISTA REY DÍAZ;00597038-EDUCACIÓN PRIMARIA;2
MAESTROS;CÓRDOBA;CÓRDOBA;14001773-C.E.I.P. CRONISTA REY DÍAZ;11597038-EDUCACIÓN PRIMARIA - BILINGÜE INGLÉS;2
MAESTROS;CÓRDOBA;CÓRDOBA;14001815-C.E.I.P. SAN FERNANDO;00597031-EDUCACIÓN INFANTIL;3
MAESTROS;CÓRDOBA;CÓRDOBA;14001815-C.E.I.P. SAN FERNANDO;00597032-LENGUA EXTRANJERA-INGLÉS;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001815-C.E.I.P. SAN FERNANDO;00597033-LENGUA EXTRANJERA-FRANCÉS;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001815-C.E.I.P. SAN FERNANDO;00597034-EDUCACIÓN FÍSICA;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001815-C.E.I.P. SAN FERNANDO;00597035-MÚSICA;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001815-C.E.I.P. SAN FERNANDO;00597036-PEDAGOGÍA TERAPÉUTICA;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001815-C.E.I.P. SAN FERNANDO;00597037-AUDICIÓN Y LENGUAJE;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001815-C.E.I.P. SAN FERNANDO;00597038-EDUCACIÓN PRIMARIA;4
MAESTROS;CÓRDOBA;CÓRDOBA;14001864-C.E.I.P. SAN LORENZO;00597031-EDUCACIÓN INFANTIL;2
MAESTROS;CÓRDOBA;CÓRDOBA;14001864-C.E.I.P. SAN LORENZO;00597032-LENGUA EXTRANJERA-INGLÉS;2
MAESTROS;CÓRDOBA;CÓRDOBA;14001864-C.E.I.P. SAN LORENZO;00597033-LENGUA EXTRANJERA-FRANCÉS;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001864-C.E.I.P. SAN LORENZO;00597036-PEDAGOGÍA TERAPÉUTICA;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001864-C.E.I.P. SAN LORENZO;00597037-AUDICIÓN Y LENGUAJE;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001864-C.E.I.P. SAN LORENZO;00597038-EDUCACIÓN PRIMARIA;3
MAESTROS;CÓRDOBA;CÓRDOBA;14001864-C.E.I.P. SAN LORENZO;11597034-EDUC. FISICA (PRIMARIA)- BILINGÜE INGLÉS;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001864-C.E.I.P. SAN LORENZO;11597035-MÚSICA (PRIMARIA) - BILINGÜE INGLÉS;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001864-C.E.I.P. SAN LORENZO;11597038-EDUCACIÓN PRIMARIA - BILINGÜE INGLÉS;3
MAESTROS;CÓRDOBA;CÓRDOBA;14001891-C.E.I.P. SANTOS MÁRTIRES;00597031-EDUCACIÓN INFANTIL;3
MAESTROS;CÓRDOBA;CÓRDOBA;14001891-C.E.I.P. SANTOS MÁRTIRES;00597032-LENGUA EXTRANJERA-INGLÉS;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001891-C.E.I.P. SANTOS MÁRTIRES;00597034-EDUCACIÓN FÍSICA;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001891-C.E.I.P. SANTOS MÁRTIRES;00597035-MÚSICA;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001891-C.E.I.P. SANTOS MÁRTIRES;00597036-PEDAGOGÍA TERAPÉUTICA;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001891-C.E.I.P. SANTOS MÁRTIRES;00597037-AUDICIÓN Y LENGUAJE;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001891-C.E.I.P. SANTOS MÁRTIRES;00597038-EDUCACIÓN PRIMARIA;4
MAESTROS;CÓRDOBA;CÓRDOBA;14001891-C.E.I.P. SANTOS MÁRTIRES;00597039-LENGUA EXTRANJERA-ALEMÁN;1
MAESTROS;CÓRDOBA;CÓRDOBA;14001980-C.E.E.E. VIRGEN DE LA ESPERANZA;00597036-PEDAGOGÍA TERAPÉUTICA;9
MAESTROS;CÓRDOBA;CÓRDOBA;14001980-C.E.E.E. VIRGEN DE LA ESPERANZA;00597037-AUDICIÓN Y LENGUAJE;1
MAESTROS;CÓRDOBA;CÓRDOBA;14002248-C.E.I.P. FRAY ALBINO;00597031-EDUCACIÓN INFANTIL;7
MAESTROS;CÓRDOBA;CÓRDOBA;14002248-C.E.I.P. FRAY ALBINO;00597032-LENGUA EXTRANJERA-INGLÉS;2
MAESTROS;CÓRDOBA;CÓRDOBA;14002248-C.E.I.P. FRAY ALBINO;00597033-LENGUA EXTRANJERA-FRANCÉS;1
MAESTROS;CÓRDOBA;CÓRDOBA;14002248-C.E.I.P. FRAY ALBINO;00597036-PEDAGOGÍA TERAPÉUTICA;2
